name,duration,split
Alto-6#不再见/0019.wav,2.7650113378684806,train
Alto-6#不再见/0020.wav,6.9,train
Alto-6#不再见/0021.wav,6.96,train
Alto-6#不再见/0022.wav,3.3549886621315195,train
Alto-6#不再见/0023.wav,3.295011337868481,train
Alto-6#不再见/0024.wav,6.394988662131519,train
Alto-6#不再见/0025.wav,5.645011337868481,train
Alto-6#不再见/0026.wav,3.0849886621315195,train
Alto-6#不再见/0027.wav,5.2,train
Alto-6#不再见/0028.wav,5.685011337868481,train
Alto-6#不再见/0029.wav,5.4149886621315195,train
Alto-6#不再见/0030.wav,7.535011337868481,train
Alto-6#不再见/0031.wav,6.98,train
Alto-6#不再见/0032.wav,5.1649886621315195,train
Alto-6#不再见/0033.wav,5.74,train
Alto-6#不再见/0034.wav,3.195011337868481,train
Alto-6#不再见/0035.wav,2.2692063492063492,train
Alto-6#亲爱的旅人/0000.wav,5.254988662131519,train
Alto-6#亲爱的旅人/0001.wav,4.78,train
Alto-6#亲爱的旅人/0002.wav,2.82,train
Alto-6#亲爱的旅人/0003.wav,6.03,train
Alto-6#亲爱的旅人/0004.wav,6.57,train
Alto-6#亲爱的旅人/0005.wav,6.21501133786848,train
Alto-6#亲爱的旅人/0006.wav,4.59,train
Alto-6#亲爱的旅人/0007.wav,6.91,train
Alto-6#亲爱的旅人/0008.wav,4.15,train
Alto-6#亲爱的旅人/0009.wav,3.3149886621315194,train
Alto-6#亲爱的旅人/0010.wav,5.67501133786848,train
Alto-6#亲爱的旅人/0011.wav,4.354988662131519,train
Alto-6#亲爱的旅人/0012.wav,2.8950113378684805,train
Alto-6#亲爱的旅人/0013.wav,6.11,train
Alto-6#亲爱的旅人/0014.wav,4.54,train
Alto-6#亲爱的旅人/0015.wav,2.4449886621315193,train
Alto-6#亲爱的旅人/0016.wav,5.025011337868481,train
Alto-6#亲爱的旅人/0017.wav,4.01,train
Alto-6#亲爱的旅人/0018.wav,3.3549886621315195,train
Alto-6#亲爱的旅人/0019.wav,6.475011337868481,train
Alto-6#亲爱的旅人/0020.wav,4.8,train
Alto-6#亲爱的旅人/0021.wav,8.16,train
Alto-6#亲爱的旅人/0022.wav,2.34,train
Alto-6#亲爱的旅人/0023.wav,2.07,train
Alto-6#亲爱的旅人/0024.wav,4.94,train
Alto-6#亲爱的旅人/0025.wav,4.310770975056689,train
Alto-6#从前慢/0000.wav,2.474988662131519,train
Alto-6#从前慢/0001.wav,7.03,train
Alto-6#从前慢/0002.wav,3.105011337868481,train
Alto-6#从前慢/0003.wav,3.3449886621315192,train
Alto-6#从前慢/0004.wav,2.5750113378684807,train
Alto-6#从前慢/0005.wav,2.79,train
Alto-6#从前慢/0006.wav,4.274988662131519,train
Alto-6#从前慢/0007.wav,6.36,train
Alto-6#从前慢/0008.wav,5.13501133786848,train
Alto-6#从前慢/0009.wav,4.11,train
Alto-6#从前慢/0010.wav,3.0,train
Alto-6#从前慢/0011.wav,1.395827664399093,train
Alto-6#体面/0000.wav,6.4,train
Alto-6#体面/0001.wav,6.51,train
Alto-6#体面/0002.wav,4.169977324263039,train
Alto-6#体面/0003.wav,6.54501133786848,train
Alto-6#体面/0004.wav,3.44,train
Alto-6#体面/0005.wav,4.535011337868481,train
Alto-6#体面/0006.wav,6.39,train
Alto-6#体面/0007.wav,4.844988662131519,train
Alto-6#体面/0008.wav,3.3950113378684805,train
Alto-6#体面/0009.wav,4.31,train
Alto-6#体面/0010.wav,7.63,train
Alto-6#体面/0011.wav,5.61498866213152,train
Alto-6#体面/0012.wav,9.13501133786848,train
Alto-6#体面/0013.wav,6.91,train
Alto-6#体面/0014.wav,5.39,train
Alto-6#体面/0015.wav,4.434988662131519,train
Alto-6#体面/0016.wav,2.95,train
Alto-6#体面/0017.wav,2.49,train
Alto-6#体面/0018.wav,6.21,train
Alto-6#体面/0019.wav,4.03,train
Alto-6#体面/0020.wav,2.585011337868481,train
Alto-6#体面/0021.wav,5.79,train
Alto-6#体面/0022.wav,4.964988662131519,train
Alto-6#体面/0023.wav,3.36,train
Alto-6#体面/0024.wav,4.19,train
Alto-6#体面/0025.wav,4.03,train
Alto-6#体面/0026.wav,5.725011337868481,train
Alto-6#体面/0027.wav,8.334988662131519,train
Alto-6#体面/0028.wav,4.91,train
Alto-6#体面/0029.wav,6.97,train
Alto-6#体面/0030.wav,5.52,train
Alto-6#体面/0031.wav,4.46501133786848,train
Alto-6#体面/0032.wav,3.0749886621315192,train
Alto-6#体面/0033.wav,2.36,train
Alto-6#体面/0034.wav,3.0550113378684807,train
Alto-6#体面/0035.wav,1.7014965986394557,train
Alto-6#你不知道的事/0000.wav,5.274988662131519,train
Alto-6#你不知道的事/0001.wav,3.6150113378684807,train
Alto-6#你不知道的事/0002.wav,4.854988662131519,train
Alto-6#你不知道的事/0003.wav,3.89,train
Alto-6#你不知道的事/0004.wav,5.7,train
Alto-6#你不知道的事/0005.wav,4.225011337868481,train
Alto-6#你不知道的事/0006.wav,6.724988662131519,train
Alto-6#你不知道的事/0007.wav,4.225011337868481,train
Alto-6#你不知道的事/0008.wav,7.004988662131519,train
Alto-6#你不知道的事/0009.wav,4.04,train
Alto-6#你不知道的事/0010.wav,2.52,train
Alto-6#你不知道的事/0011.wav,3.4050113378684808,train
Alto-6#你不知道的事/0012.wav,5.304988662131519,train
Alto-6#你不知道的事/0013.wav,6.004988662131519,train
Alto-6#你不知道的事/0014.wav,7.08453514739229,train
Alto-6#修炼爱情/0000.wav,3.3849886621315193,train
Alto-6#修炼爱情/0001.wav,3.2050113378684806,train
Alto-6#修炼爱情/0002.wav,5.314988662131519,train
Alto-6#修炼爱情/0003.wav,5.655011337868481,train
Alto-6#修炼爱情/0004.wav,5.154988662131519,train
Alto-6#修炼爱情/0005.wav,4.04,train
Alto-6#修炼爱情/0006.wav,4.825011337868481,train
Alto-6#修炼爱情/0007.wav,7.74,train
Alto-6#修炼爱情/0008.wav,5.32,train
Alto-6#修炼爱情/0009.wav,3.54,train
Alto-6#修炼爱情/0010.wav,4.09,train
Alto-6#修炼爱情/0011.wav,5.24,train
Alto-6#修炼爱情/0012.wav,4.01,train
Alto-6#修炼爱情/0013.wav,4.064988662131519,train
Alto-6#修炼爱情/0014.wav,5.008526077097506,train
Alto-6#倔强/0000.wav,3.9249886621315193,train
Alto-6#倔强/0001.wav,3.0550113378684807,train
Alto-6#倔强/0002.wav,5.544988662131519,train
Alto-6#倔强/0003.wav,4.23,train
Alto-6#倔强/0004.wav,8.07,train
Alto-6#倔强/0005.wav,2.76,train
Alto-6#倔强/0006.wav,3.5950113378684807,train
Alto-6#倔强/0007.wav,6.39,train
Alto-6#倔强/0008.wav,7.70498866213152,train
Alto-6#倔强/0009.wav,3.36,train
Alto-6#倔强/0010.wav,5.205011337868481,train
Alto-6#倔强/0011.wav,4.554988662131519,train
Alto-6#倔强/0012.wav,3.3050113378684807,train
Alto-6#倔强/0013.wav,2.8649886621315193,train
Alto-6#倔强/0014.wav,2.11,train
Alto-6#倔强/0015.wav,2.8649886621315193,train
Alto-6#倔强/0016.wav,3.0,train
Alto-6#倔强/0017.wav,5.120022675736961,train
Alto-6#倔强/0018.wav,4.104988662131519,train
Alto-6#倔强/0019.wav,4.975011337868481,train
Alto-6#倔强/0020.wav,5.71,train
Alto-6#倔强/0021.wav,3.1,train
Alto-6#倔强/0022.wav,6.804988662131519,train
Alto-6#倔强/0023.wav,7.565011337868481,train
Alto-6#倔强/0024.wav,3.3349886621315195,train
Alto-6#倔强/0025.wav,5.205011337868481,train
Alto-6#倔强/0026.wav,4.424988662131519,train
Alto-6#倔强/0027.wav,6.21501133786848,train
Alto-6#倔强/0028.wav,4.0849886621315195,train
Alto-6#倔强/0029.wav,4.725011337868481,train
Alto-6#倔强/0030.wav,3.4249886621315193,train
Alto-6#倔强/0031.wav,5.11498866213152,train
Alto-6#倔强/0032.wav,4.450022675736961,train
Alto-6#倔强/0033.wav,6.5357369614512475,train
Alto-6#凉凉/0000.wav,4.814988662131519,train
Alto-6#凉凉/0001.wav,5.29,train
Alto-6#凉凉/0002.wav,2.105011337868481,train
Alto-6#凉凉/0003.wav,3.4,train
Alto-6#凉凉/0004.wav,4.86,train
Alto-6#凉凉/0005.wav,7.264988662131519,train
Alto-6#凉凉/0006.wav,4.26,train
Alto-6#凉凉/0007.wav,5.38,train
Alto-6#凉凉/0008.wav,5.1250113378684805,train
Alto-6#凉凉/0009.wav,4.879977324263039,train
Alto-6#凉凉/0010.wav,5.265011337868481,train
Alto-6#凉凉/0011.wav,5.1250113378684805,train
Alto-6#凉凉/0012.wav,4.74,train
Alto-6#凉凉/0013.wav,5.89,train
Alto-6#凉凉/0014.wav,4.064988662131519,train
Alto-6#凉凉/0015.wav,3.57,train
Alto-6#凉凉/0016.wav,3.224988662131519,train
Alto-6#凉凉/0017.wav,4.700022675736961,train
Alto-6#凉凉/0018.wav,5.144988662131519,train
Alto-6#凉凉/0019.wav,2.3250113378684807,train
Alto-6#凉凉/0020.wav,3.9049886621315193,train
Alto-6#凉凉/0021.wav,5.38,train
Alto-6#凉凉/0022.wav,6.8750113378684805,train
Alto-6#凉凉/0023.wav,4.61,train
Alto-6#凉凉/0024.wav,5.41,train
Alto-6#凉凉/0025.wav,4.804988662131519,train
Alto-6#凉凉/0026.wav,4.83,train
Alto-6#凉凉/0027.wav,5.105011337868481,train
Alto-6#凉凉/0028.wav,5.05,train
Alto-6#凉凉/0029.wav,5.07,train
Alto-6#凉凉/0030.wav,6.04,train
Alto-6#凉凉/0031.wav,3.994988662131519,train
Alto-6#凉凉/0032.wav,5.275011337868481,train
Alto-6#凉凉/0033.wav,4.76,train
Alto-6#凉凉/0034.wav,5.39,train
Alto-6#凉凉/0035.wav,4.89,train
Alto-6#凉凉/0036.wav,4.91,train
Alto-6#凉凉/0037.wav,5.895011337868481,train
Alto-6#凉凉/0038.wav,4.19,train
Alto-6#凉凉/0039.wav,2.51,train
Alto-6#凉凉/0040.wav,3.710997732426304,train
Alto-6#匆匆那年/0000.wav,5.24498866213152,train
Alto-6#匆匆那年/0001.wav,5.71501133786848,train
Alto-6#匆匆那年/0002.wav,5.51,train
Alto-6#匆匆那年/0003.wav,4.264988662131519,train
Alto-6#匆匆那年/0004.wav,5.9150113378684805,train
Alto-6#匆匆那年/0005.wav,4.924988662131519,train
Alto-6#匆匆那年/0006.wav,5.325011337868481,train
Alto-6#匆匆那年/0007.wav,4.29,train
Alto-6#匆匆那年/0008.wav,3.4449886621315193,train
Alto-6#匆匆那年/0009.wav,3.755011337868481,train
Alto-6#匆匆那年/0010.wav,2.7349886621315194,train
Alto-6#匆匆那年/0011.wav,4.95,train
Alto-6#匆匆那年/0012.wav,3.315011337868481,train
Alto-6#匆匆那年/0013.wav,7.9149886621315195,train
Alto-6#匆匆那年/0014.wav,4.677800453514739,train
Alto-6#十年/0000.wav,4.08,train
Alto-6#十年/0001.wav,5.84,train
Alto-6#十年/0002.wav,3.07,train
Alto-6#十年/0003.wav,4.56,train
Alto-6#十年/0004.wav,6.064988662131519,train
Alto-6#十年/0005.wav,3.8,train
Alto-6#十年/0006.wav,4.11,train
Alto-6#十年/0007.wav,5.01,train
Alto-6#十年/0008.wav,4.28,train
Alto-6#十年/0009.wav,4.455011337868481,train
Alto-6#十年/0010.wav,4.294988662131519,train
Alto-6#十年/0011.wav,3.63,train
Alto-6#十年/0012.wav,5.455011337868481,train
Alto-6#十年/0013.wav,6.329977324263038,train
Alto-6#十年/0014.wav,7.405011337868481,train
Alto-6#十年/0015.wav,2.4950113378684806,train
Alto-6#十年/0016.wav,4.07498866213152,train
Alto-6#十年/0017.wav,4.945011337868481,train
Alto-6#十年/0018.wav,3.68,train
Alto-6#十年/0019.wav,4.55,train
Alto-6#十年/0020.wav,4.36,train
Alto-6#十年/0021.wav,3.5849886621315195,train
Alto-6#十年/0022.wav,5.46,train
Alto-6#十年/0023.wav,6.22,train
Alto-6#十年/0024.wav,7.395011337868481,train
Alto-6#十年/0025.wav,2.5217913832199548,train
Alto-6#历历万乡/0000.wav,5.78,train
Alto-6#历历万乡/0001.wav,6.98,train
Alto-6#历历万乡/0002.wav,5.82498866213152,train
Alto-6#历历万乡/0003.wav,6.36,train
Alto-6#历历万乡/0004.wav,5.8750113378684805,train
Alto-6#历历万乡/0005.wav,6.95,train
Alto-6#历历万乡/0006.wav,3.99,train
Alto-6#历历万乡/0007.wav,2.284988662131519,train
Alto-6#历历万乡/0008.wav,6.0,train
Alto-6#历历万乡/0009.wav,5.88,train
Alto-6#历历万乡/0010.wav,6.6250113378684805,train
Alto-6#历历万乡/0011.wav,5.549977324263039,train
Alto-6#历历万乡/0012.wav,6.895011337868481,train
Alto-6#历历万乡/0013.wav,5.865011337868481,train
Alto-6#历历万乡/0014.wav,7.28498866213152,train
Alto-6#历历万乡/0015.wav,4.0850113378684805,train
Alto-6#历历万乡/0016.wav,2.8107256235827665,train
Alto-6#可惜不是你/0000.wav,5.36,train
Alto-6#可惜不是你/0001.wav,5.76,train
Alto-6#可惜不是你/0002.wav,5.209977324263039,train
Alto-6#可惜不是你/0003.wav,4.955011337868481,train
Alto-6#可惜不是你/0004.wav,5.32,train
Alto-6#可惜不是你/0005.wav,5.86,train
Alto-6#可惜不是你/0006.wav,6.35,train
Alto-6#可惜不是你/0007.wav,5.95498866213152,train
Alto-6#可惜不是你/0008.wav,6.71501133786848,train
Alto-6#可惜不是你/0009.wav,5.27,train
Alto-6#可惜不是你/0010.wav,4.035011337868481,train
Alto-6#可惜不是你/0011.wav,4.674988662131519,train
Alto-6#可惜不是你/0012.wav,3.28,train
Alto-6#可惜不是你/0013.wav,3.17,train
Alto-6#可惜不是你/0014.wav,3.3250113378684807,train
Alto-6#可惜不是你/0015.wav,6.854988662131519,train
Alto-6#可惜不是你/0016.wav,2.8050113378684807,train
Alto-6#可惜不是你/0017.wav,3.394988662131519,train
Alto-6#可惜不是你/0018.wav,5.25501133786848,train
Alto-6#可惜不是你/0019.wav,5.214988662131519,train
Alto-6#可惜不是你/0020.wav,4.6650113378684805,train
Alto-6#可惜不是你/0021.wav,4.464988662131519,train
Alto-6#可惜不是你/0022.wav,5.095011337868481,train
Alto-6#可惜不是你/0023.wav,4.37,train
Alto-6#可惜不是你/0024.wav,2.39,train
Alto-6#可惜不是你/0025.wav,5.0,train
Alto-6#可惜不是你/0026.wav,4.32,train
Alto-6#可惜不是你/0027.wav,4.724988662131519,train
Alto-6#可惜不是你/0028.wav,2.82,train
Alto-6#可惜不是你/0029.wav,3.1650113378684805,train
Alto-6#可惜不是你/0030.wav,3.2549886621315194,train
Alto-6#可惜不是你/0031.wav,6.995011337868481,train
Alto-6#可惜不是你/0032.wav,6.28498866213152,train
Alto-6#可惜不是你/0033.wav,5.00501133786848,train
Alto-6#可惜不是你/0034.wav,3.0799773242630386,train
Alto-6#可惜不是你/0035.wav,6.510022675736962,train
Alto-6#可惜不是你/0036.wav,4.0,train
Alto-6#可惜不是你/0037.wav,5.69,train
Alto-6#可惜不是你/0038.wav,3.4849886621315194,train
Alto-6#可惜不是你/0039.wav,4.92501133786848,train
Alto-6#可惜不是你/0040.wav,3.4649886621315193,train
Alto-6#可惜不是你/0041.wav,3.07,train
Alto-6#可惜不是你/0042.wav,2.5936734693877552,train
Alto-6#后会无期/0000.wav,5.22,train
Alto-6#后会无期/0001.wav,5.93,train
Alto-6#后会无期/0002.wav,5.179977324263039,train
Alto-6#后会无期/0003.wav,5.105011337868481,train
Alto-6#后会无期/0004.wav,3.18,train
Alto-6#后会无期/0005.wav,3.29,train
Alto-6#后会无期/0006.wav,2.93,train
Alto-6#后会无期/0007.wav,2.86,train
Alto-6#后会无期/0008.wav,2.9550113378684806,train
Alto-6#后会无期/0009.wav,3.474988662131519,train
Alto-6#后会无期/0010.wav,6.565011337868481,train
Alto-6#后会无期/0011.wav,3.39,train
Alto-6#后会无期/0012.wav,6.044988662131519,train
Alto-6#后会无期/0013.wav,2.3850113378684807,train
Alto-6#后会无期/0014.wav,3.2949886621315194,train
Alto-6#后会无期/0015.wav,4.044988662131519,train
Alto-6#后会无期/0016.wav,3.6750113378684808,train
Alto-6#后会无期/0017.wav,2.89,train
Alto-6#后会无期/0018.wav,2.25,train
Alto-6#后会无期/0019.wav,3.105011337868481,train
Alto-6#后会无期/0020.wav,2.6349886621315193,train
Alto-6#后会无期/0021.wav,6.54,train
Alto-6#后会无期/0022.wav,5.55,train
Alto-6#后会无期/0023.wav,4.555011337868481,train
Alto-6#后会无期/0024.wav,3.034988662131519,train
Alto-6#后会无期/0025.wav,6.17,train
Alto-6#后会无期/0026.wav,2.445011337868481,train
Alto-6#后会无期/0027.wav,3.144988662131519,train
Alto-6#后会无期/0028.wav,4.62,train
Alto-6#后会无期/0029.wav,3.755011337868481,train
Alto-6#后会无期/0030.wav,3.59,train
Alto-6#后会无期/0031.wav,1.9659410430839002,train
Alto-6#后来/0000.wav,2.04,train
Alto-6#后来/0001.wav,6.20498866213152,train
Alto-6#后来/0002.wav,4.26,train
Alto-6#后来/0003.wav,6.49,train
Alto-6#后来/0004.wav,5.525011337868481,train
Alto-6#后来/0005.wav,3.93,train
Alto-6#后来/0006.wav,5.434988662131519,train
Alto-6#后来/0007.wav,6.6,train
Alto-6#后来/0008.wav,5.724988662131519,train
Alto-6#后来/0009.wav,4.50501133786848,train
Alto-6#后来/0010.wav,2.7250113378684806,train
Alto-6#后来/0011.wav,3.3849886621315193,train
Alto-6#后来/0012.wav,4.275011337868481,train
Alto-6#后来/0013.wav,4.144988662131519,train
Alto-6#后来/0014.wav,3.195011337868481,train
Alto-6#后来/0015.wav,4.304988662131519,train
Alto-6#后来/0016.wav,4.984988662131519,train
Alto-6#后来/0017.wav,3.4900226757369612,train
Alto-6#后来/0018.wav,3.4,train
Alto-6#后来/0019.wav,5.56,train
Alto-6#后来/0020.wav,4.609977324263038,train
Alto-6#后来/0021.wav,2.6250113378684805,train
Alto-6#后来/0022.wav,4.1,train
Alto-6#后来/0023.wav,4.225011337868481,train
Alto-6#后来/0024.wav,6.344988662131519,train
Alto-6#后来/0025.wav,5.645011337868481,train
Alto-6#后来/0026.wav,2.04,train
Alto-6#后来/0027.wav,6.134988662131519,train
Alto-6#后来/0028.wav,4.25,train
Alto-6#后来/0029.wav,6.405011337868481,train
Alto-6#后来/0030.wav,5.626507936507936,train
Alto-6#告白气球/0000.wav,4.13,train
Alto-6#告白气球/0001.wav,2.1149886621315193,train
Alto-6#告白气球/0002.wav,2.95,train
Alto-6#告白气球/0003.wav,5.04,train
Alto-6#告白气球/0004.wav,4.895011337868481,train
Alto-6#告白气球/0005.wav,5.804988662131519,train
Alto-6#告白气球/0006.wav,5.23,train
Alto-6#告白气球/0007.wav,5.195011337868481,train
Alto-6#告白气球/0008.wav,4.299977324263039,train
Alto-6#告白气球/0009.wav,6.405011337868481,train
Alto-6#告白气球/0010.wav,3.34,train
Alto-6#告白气球/0011.wav,6.56,train
Alto-6#告白气球/0012.wav,3.63,train
Alto-6#告白气球/0013.wav,4.39,train
Alto-6#告白气球/0014.wav,4.78,train
Alto-6#告白气球/0015.wav,6.145011337868481,train
Alto-6#告白气球/0016.wav,2.6949886621315193,train
Alto-6#告白气球/0017.wav,5.69,train
Alto-6#告白气球/0018.wav,5.08,train
Alto-6#告白气球/0019.wav,5.12,train
Alto-6#告白气球/0020.wav,4.285011337868481,train
Alto-6#告白气球/0021.wav,6.2,train
Alto-6#告白气球/0022.wav,3.39,train
Alto-6#告白气球/0023.wav,6.72,train
Alto-6#告白气球/0024.wav,3.74,train
Alto-6#告白气球/0025.wav,6.564988662131519,train
Alto-6#告白气球/0026.wav,3.4150113378684805,train
Alto-6#告白气球/0027.wav,6.644988662131519,train
Alto-6#告白气球/0028.wav,6.93,train
Alto-6#告白气球/0029.wav,3.4150113378684805,train
Alto-6#告白气球/0030.wav,3.952517006802721,train
Alto-6#因为遇见你/0000.wav,5.274988662131519,train
Alto-6#因为遇见你/0001.wav,4.99,train
Alto-6#因为遇见你/0002.wav,7.654988662131519,train
Alto-6#因为遇见你/0003.wav,4.65,train
Alto-6#因为遇见你/0004.wav,5.06,train
Alto-6#因为遇见你/0005.wav,4.345011337868481,train
Alto-6#因为遇见你/0006.wav,4.27,train
Alto-6#因为遇见你/0007.wav,4.1649886621315195,train
Alto-6#因为遇见你/0008.wav,4.615011337868481,train
Alto-6#因为遇见你/0009.wav,3.64,train
Alto-6#因为遇见你/0010.wav,4.004988662131519,train
Alto-6#因为遇见你/0011.wav,6.43,train
Alto-6#因为遇见你/0012.wav,5.13,train
Alto-6#因为遇见你/0013.wav,2.225691609977324,train
Alto-6#国王与乞丐/0000.wav,3.31,train
Alto-6#国王与乞丐/0001.wav,3.664988662131519,train
Alto-6#国王与乞丐/0002.wav,6.75501133786848,train
Alto-6#国王与乞丐/0003.wav,6.889977324263039,train
Alto-6#国王与乞丐/0004.wav,5.170022675736962,train
Alto-6#国王与乞丐/0005.wav,4.47,train
Alto-6#国王与乞丐/0006.wav,3.5849886621315195,train
Alto-6#国王与乞丐/0007.wav,2.855011337868481,train
Alto-6#国王与乞丐/0008.wav,2.684988662131519,train
Alto-6#国王与乞丐/0009.wav,3.96,train
Alto-6#国王与乞丐/0010.wav,2.8,train
Alto-6#国王与乞丐/0011.wav,6.00501133786848,train
Alto-6#国王与乞丐/0012.wav,3.94,train
Alto-6#国王与乞丐/0013.wav,4.64,train
Alto-6#国王与乞丐/0014.wav,5.01,train
Alto-6#国王与乞丐/0015.wav,6.61498866213152,train
Alto-6#国王与乞丐/0016.wav,5.32,train
Alto-6#国王与乞丐/0017.wav,3.9350113378684806,train
Alto-6#国王与乞丐/0018.wav,2.72,train
Alto-6#国王与乞丐/0019.wav,6.0199773242630386,train
Alto-6#国王与乞丐/0020.wav,4.070022675736961,train
Alto-6#国王与乞丐/0021.wav,3.15,train
Alto-6#国王与乞丐/0022.wav,5.147641723356009,train
Alto-6#大鱼/0000.wav,4.65,train
Alto-6#大鱼/0001.wav,2.3349886621315195,train
Alto-6#大鱼/0002.wav,5.17,train
Alto-6#大鱼/0003.wav,5.33,train
Alto-6#大鱼/0004.wav,6.645011337868481,train
Alto-6#大鱼/0005.wav,3.85,train
Alto-6#大鱼/0006.wav,2.02,train
Alto-6#大鱼/0007.wav,5.23,train
Alto-6#大鱼/0008.wav,2.3749886621315195,train
Alto-6#大鱼/0009.wav,3.235011337868481,train
Alto-6#大鱼/0010.wav,4.104988662131519,train
Alto-6#大鱼/0011.wav,4.47,train
Alto-6#大鱼/0012.wav,4.275011337868481,train
Alto-6#大鱼/0013.wav,3.244988662131519,train
Alto-6#大鱼/0014.wav,5.50501133786848,train
Alto-6#大鱼/0015.wav,4.08,train
Alto-6#大鱼/0016.wav,3.8299773242630386,train
Alto-6#大鱼/0017.wav,5.016530612244898,train
Alto-6#失落沙洲/0000.wav,4.554988662131519,train
Alto-6#失落沙洲/0001.wav,4.63,train
Alto-6#失落沙洲/0002.wav,3.1250113378684805,train
Alto-6#失落沙洲/0003.wav,2.764988662131519,train
Alto-6#失落沙洲/0004.wav,4.254988662131519,train
Alto-6#失落沙洲/0005.wav,5.400022675736961,train
Alto-6#失落沙洲/0006.wav,4.814988662131519,train
Alto-6#失落沙洲/0007.wav,2.8349886621315195,train
Alto-6#失落沙洲/0008.wav,6.205011337868481,train
Alto-6#失落沙洲/0009.wav,4.705011337868481,train
Alto-6#失落沙洲/0010.wav,5.684988662131519,train
Alto-6#失落沙洲/0011.wav,4.78,train
Alto-6#失落沙洲/0012.wav,4.805011337868481,train
Alto-6#失落沙洲/0013.wav,5.354988662131519,train
Alto-6#失落沙洲/0014.wav,4.9150113378684805,train
Alto-6#失落沙洲/0015.wav,4.8349886621315195,train
Alto-6#失落沙洲/0016.wav,4.205011337868481,train
Alto-6#失落沙洲/0017.wav,4.54,train
Alto-6#失落沙洲/0018.wav,4.5,train
Alto-6#失落沙洲/0019.wav,4.6899773242630385,train
Alto-6#失落沙洲/0020.wav,5.615011337868481,train
Alto-6#失落沙洲/0021.wav,4.475011337868481,train
Alto-6#失落沙洲/0022.wav,2.21,train
Alto-6#失落沙洲/0023.wav,5.424988662131519,train
Alto-6#失落沙洲/0024.wav,4.68,train
Alto-6#失落沙洲/0025.wav,4.96,train
Alto-6#失落沙洲/0026.wav,5.515011337868481,train
Alto-6#失落沙洲/0027.wav,4.964988662131519,train
Alto-6#失落沙洲/0028.wav,4.694988662131519,train
Alto-6#失落沙洲/0029.wav,6.69,train
Alto-6#失落沙洲/0030.wav,2.2000226757369616,train
Alto-6#失落沙洲/0031.wav,4.43,train
Alto-6#失落沙洲/0032.wav,4.904988662131519,train
Alto-6#失落沙洲/0033.wav,4.815011337868481,train
Alto-6#失落沙洲/0034.wav,5.35,train
Alto-6#失落沙洲/0035.wav,4.359977324263038,train
Alto-6#失落沙洲/0036.wav,4.510022675736962,train
Alto-6#失落沙洲/0037.wav,2.5249886621315194,train
Alto-6#失落沙洲/0038.wav,2.513151927437642,train
Alto-6#奇妙能力歌/0000.wav,4.04,train
Alto-6#奇妙能力歌/0001.wav,4.579977324263038,train
Alto-6#奇妙能力歌/0002.wav,6.075011337868481,train
Alto-6#奇妙能力歌/0003.wav,4.674988662131519,train
Alto-6#奇妙能力歌/0004.wav,4.010022675736962,train
Alto-6#奇妙能力歌/0005.wav,6.15,train
Alto-6#奇妙能力歌/0006.wav,4.6249886621315195,train
Alto-6#奇妙能力歌/0007.wav,4.04501133786848,train
Alto-6#奇妙能力歌/0008.wav,6.17,train
Alto-6#奇妙能力歌/0009.wav,4.434988662131519,train
Alto-6#奇妙能力歌/0010.wav,4.12,train
Alto-6#奇妙能力歌/0011.wav,5.825011337868481,train
Alto-6#奇妙能力歌/0012.wav,4.3749886621315195,train
Alto-6#奇妙能力歌/0013.wav,4.41,train
Alto-6#奇妙能力歌/0014.wav,6.03498866213152,train
Alto-6#奇妙能力歌/0015.wav,4.650022675736961,train
Alto-6#奇妙能力歌/0016.wav,4.024988662131519,train
Alto-6#奇妙能力歌/0017.wav,3.215011337868481,train
Alto-6#奇妙能力歌/0018.wav,2.764988662131519,train
Alto-6#奇妙能力歌/0019.wav,4.02,train
Alto-6#奇妙能力歌/0020.wav,4.07,train
Alto-6#奇妙能力歌/0021.wav,6.145011337868481,train
Alto-6#奇妙能力歌/0022.wav,4.70498866213152,train
Alto-6#奇妙能力歌/0023.wav,4.00501133786848,train
Alto-6#奇妙能力歌/0024.wav,3.13,train
Alto-6#奇妙能力歌/0025.wav,2.63,train
Alto-6#奇妙能力歌/0026.wav,4.434988662131519,train
Alto-6#奇妙能力歌/0027.wav,3.88,train
Alto-6#奇妙能力歌/0028.wav,5.805011337868481,train
Alto-6#奇妙能力歌/0029.wav,4.444988662131519,train
Alto-6#奇妙能力歌/0030.wav,4.04,train
Alto-6#奇妙能力歌/0031.wav,3.315011337868481,train
Alto-6#奇妙能力歌/0032.wav,2.7299773242630385,train
Alto-6#奇妙能力歌/0033.wav,4.44,train
Alto-6#奇妙能力歌/0034.wav,3.7850113378684807,train
Alto-6#奇妙能力歌/0035.wav,6.612698412698412,train
Alto-6#她说/0000.wav,3.8449886621315192,train
Alto-6#她说/0001.wav,4.345011337868481,train
Alto-6#她说/0002.wav,4.71,train
Alto-6#她说/0003.wav,4.13,train
Alto-6#她说/0004.wav,2.3699773242630386,train
Alto-6#她说/0005.wav,4.25,train
Alto-6#她说/0006.wav,4.380022675736962,train
Alto-6#她说/0007.wav,4.754988662131519,train
Alto-6#她说/0008.wav,7.26,train
Alto-6#她说/0009.wav,5.36,train
Alto-6#她说/0010.wav,6.185011337868481,train
Alto-6#她说/0011.wav,8.29498866213152,train
Alto-6#她说/0012.wav,5.995011337868481,train
